Contract Address,Token Name,Website,Label
0xd7d2802f6b19843ac4dfe25022771fd83b5a7464,xPufETH,https://www.puffer.fi/,Liquid staking
0xfa2629b9cf3998d52726994e0fcdb750224d8b9d,Inception Restaked ankrETH,https://www.inceptionlrt.com/,Liquid staking
0x0bb9ab78aaf7179b7515e6753d89822b91e670c4,Kernel USD ((kUSD)),https://kernelprotocol.com/,Liquid staking
0xfc87753df5ef5c368b5fba8d4c5043b77e8c5b39,Aspida Ether ((aETH)),https://aspidanet.com/,Liquid staking
0xc3ade5ace1bbb033ccae8177c12ecbfa16bd6a9d,Inception Restaked swETH,https://www.inceptionlrt.com/,Liquid staking
0x657e8c867d8b37dcc18fa4caead9c45eb088c642,ether.fi BTC ((eBTC)),https://www.ether.fi/,Liquid staking
0xda9b11cd701e10c2ec1a284f80820edd128c5246,Inception Restaked wbETH,https://www.inceptionlrt.com/,Liquid staking
0x83e9115d334d248ce39a6f36144aeab5b3456e75,Backing Eigen ((bEIGEN)),https://www.eigenlayer.xyz,Liquid staking
0x939778d83b46b456224a33fb59630b11dec56663,ether.fi USD ((eUSD)),https://www.ether.fi/,Liquid staking
0xbf19eead55a6b100667f04f8fbc5371e03e8ab2e,Inception Restaked cbETH,https://www.inceptionlrt.com/,Liquid staking
0x19d0d8e6294b7a04a2733fe433444704b791939a,DefaultCollateral_Staked USDe,https://app.symbiotic.fi/restake/susde,Liquid staking
0xea1a6307d9b18f8d1cbf1c3dd6aad8416c06a221,Ether.fi-Liquid1,https://www.ether.fi/,Liquid staking
