Contract Address,Token Name,Website,Label
0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,Wrapped eETH ((weETH)),https://www.ether.fi/,ether.fi
0x8f08b70456eb22f6109f57b8fafe862ed28e6040,LRTSquared ((LRT2)),https://lrt2.gitbook.io/lrt2,ether.fi
0x939778d83b46b456224a33fb59630b11dec56663,ether.fi USD ((eUSD)),https://www.ether.fi/,ether.fi
0xea1a6307d9b18f8d1cbf1c3dd6aad8416c06a221,Ether.fi-Liquid1,https://www.ether.fi/,ether.fi
0xf0bb20865277abd641a307ece5ee04e79073416c,Ether.Fi Liquid ETH,https://www.ether.fi/,ether.fi
0x657e8c867d8b37dcc18fa4caead9c45eb088c642,ether.fi BTC ((eBTC)),https://www.ether.fi/,ether.fi
0x86b5780b606940eb59a062aa85a07959518c0161,Staked ETHFI ((sETHFI)),https://www.ether.fi/,ether.fi
