Address,Name Tag,Label
0x8b34b14c7c7123459cf3076b8cb929be097d0c07,Mode: Optimism Portal Proxy,Mode
0x735adbbe72226bd52e818e7181953f42e3b0ff21,Mode: Standard Bridge Proxy,Mode
