Address,Name Tag,Label
0x6d1c18bccde60142af23a3f8aa6f5f59c532a675,adidas Originals: Deployer,adidas
0x28472a58a490c5e09a238847f66a68a47cc76f0f,adidas Originals: Metaverse,adidas
0xbf42c1972877f39e102807e5e80ed2ff5d16aa5f,adidas Originals: RVMC Token,adidas
