Address,Name Tag,Label
0x719502d2755fcf269da27d9f07c96d68a2f3572a,Ether Legends: Elementeum Token Proxy,Ether Legends
0x6c37bf4f042712c978a73e3fd56d1f5738dd7c43,Ether Legends: ELET Token,Ether Legends
0xc7652d6f0d7c4a81029800ad94ef4c3a8f809950,Ether Legends: Deployer,Ether Legends
0x79c59c24465fc3cc92e6419d4b59fdd285d874cf,Ether Legends: Token Sale,Ether Legends
