Address,Name Tag,Label
0x3a1957a0b9755d78c77e301410b254b6147a400c,CryptoServal: CS Token,CryptoServal
0x14c4293d7e7325cec8c52cea3df37d91aa9cc7b6,CryptoServal: Game,CryptoServal
