Address,Name Tag,Label
0x845437bd99dbe5595494077b6b0b6c6a16ec1878,Catex Exchange 2,Catex
0x7a56f645dcb513d0326cbaa048e9106ff6d4cd5f,Catex Exchange: Hot Wallet,Catex
