Address,Name Tag,Label
0xb8541e73aa47a847fa39e803d19a3f9b1bbc5a6c,mStable: mStableDAO Aragon entity,DAO Funds
0x3dd46846eed8d147841ae162c8425c08bd8e1b41,mStable: mStableDAO Gnosis safe,DAO Funds
